id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
127_123	Cadeira Cosm Baixa Mineral Braço Regulável	11705.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159209/Mineral.jpg?v=636972527803870000	Herman Miller	Mineral	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041499855	http://hermanmiller.vteximg.com.br/arquivos/ids/159209/Mineral.jpg?v=636972527803870000	975.42 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-baixa-flc_baixa/p?idsku=123	FLC142SFH9898VPROCVPR84503	Assentos > Cadeiras para Trabalho		new
119_82	Cadeira Aeron B Mineral	13266.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158861/aeron-mineral-B-AER1B23DW-0011_1.jpg?v=636905223940130000,http://hermanmiller.vteximg.com.br/arquivos/ids/158862/aeron-mineral-B-AER1B23DW-0011_2.jpg?v=636905224126070000,http://hermanmiller.vteximg.com.br/arquivos/ids/158863/aeron-mineral-B-AER1B23DW-0011_3.jpg?v=636905224282900000,http://hermanmiller.vteximg.com.br/arquivos/ids/158864/aeron-mineral-B-AER1B23DW-0011_4.jpg?v=636905224959870000,http://hermanmiller.vteximg.com.br/arquivos/ids/158865/aeron-mineral-B-AER1B23DW-0011_5.jpg?v=636905225096070000	Herman Miller	Mineral	Embora sua forma icônica permaneça inalterada, a Aeron foi remasterizada incorporando melhorias tecnológicas e ergonômicas para aprimorar seu design benéfico à saúde.  Cada componente da cadeira Aeron foi projetado para manter o alinhamento e o equilíbrio adequados - independentemente da posição sentada.  O PostureFit SL patenteado são almofadas que fornecem suporte ajustável para a coluna que ajuda seu corpo a imitar sua postura mais forte: em pé, tórax aberto e pélvis ligeiramente inclinada para a frente.  De uma inclinação para frente para digitação, ao vertical e a uma reclinação profunda, o mecanismo de inclinação Harmonic 2 de última geração da Aeron se move com você naturalmente e oferece suporte a toda a sua amplitude de movimento.   Faça o ajuste fino do Aeron ainda mais com seus braços totalmente ajustáveis, altura do assento, profundidade e reclinação.  Pellicle é uma suspensão elastomérica que elimina os pontos de pressão que restringem a circulação com oito áreas de tensões que envolvem a pessoa e oferecem suporte ergonômico além de manter a temperatura do corpo estável.  Criada com quatro elementosA Aeron está disponível em uma paleta meticulosamente curada que expressa quatro materiais, elementos esses que podem ser encontrados no solo. O ônix é um tom bem preto e dramático que moderniza a Aeron. O grafite é um cinza escuro que se destaca e que possui um acabamento texturizado clássico. O carbono oferece um toque neutro equilibrado que funciona igualmente bem em ambientes frios e quentes. O mineral é o tom mais leve e ressalta os pontos mais finos da Aeron. Ele é ideal para andares e espaços abertos.   Cada componente da cadeira foi cuidadosamente projetado, o que cria uma paleta de cores fundamentalmente harmoniosa.	1000041120674	http://hermanmiller.vteximg.com.br/arquivos/ids/158861/aeron-mineral-B-AER1B23DW-0011_1.jpg?v=636905223940130000	1105.50 BRL:12	https://store.hermanmiller.com.br/cadeira-aeron-aer-grafite/p?idsku=82	AER2B23DW-0012	Assentos > Cadeiras para Trabalho		new
302_315	Poltrona Alta About A Lounge 92 Cinza Claro	24285.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161541/POLTONA-ABOUT-A-LOUNGE-92-CINZA-CLARO.jpg?v=637388175414300000	Herman Miller	Cinza Claro	A Poltrona About A Lounge tem corpo compacto com apoios de braço modelados e pés de madeira arredondados.       Em linha com o restante da coleção, o design esculpido foi mantido de forma simples, nada foi deixado ao acaso.       A Poltrona About A Lounge alta foi feita para criar um visual coeso com a Otomana About a Lounge do conjunto, mas também funciona sozinha	1000043383237	http://hermanmiller.vteximg.com.br/arquivos/ids/161541/POLTONA-ABOUT-A-LOUNGE-92-CINZA-CLARO.jpg?v=637388175414300000	2023.75 BRL:12	https://store.hermanmiller.com.br/poltrona-alta-about-a-lounge-92-al9215-0003_pai/p?idsku=315	AAL9215MSOTG01	Assentos > Poltronas & Otomanas		new
134_139	Cadeira Cosm Média Canyon Sem Braço	10255.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159235/Canyon.jpg?v=636972556373970000	Herman Miller	Canyon	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041499893	http://hermanmiller.vteximg.com.br/arquivos/ids/159235/Canyon.jpg?v=636972556373970000	854.62 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-media-flc_media/p?idsku=139	FLC352SFNDR1DR1DR1OC84506	Assentos > Cadeiras para Trabalho		new
138_127	Cadeira Cosm Alta Mineral Braço Fixo	12025.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159240/Mineral.jpg?v=636972573358630000	Herman Miller	Mineral	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041500070	http://hermanmiller.vteximg.com.br/arquivos/ids/159240/Mineral.jpg?v=636972573358630000	1002.08 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=127	FLC162SFP9898VPROC84503	Assentos > Cadeiras para Trabalho		new
114_86	Compartimento Portáil para Bolsas e Carteiras Ubi Branco	2751.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159326/compartimento_para_bolsas_carteira_ubi_1ok.jpg?v=636973402093470000,http://hermanmiller.vteximg.com.br/arquivos/ids/159327/compartimento_para_bolsas_carteira_ubi_2.jpg?v=636973402411770000,http://hermanmiller.vteximg.com.br/arquivos/ids/159328/compartimento_para_bolsas_carteira_ubi_3.jpg?v=636973402888530000	Herman Miller	Branco	Criamos as ferramentas de trabalho Ubi em torno de uma compreensão das pessoas que podem organizar a variedade de ferramentas do portfólio para atender às suas preferências pessoais e estilos de trabalho. Para dar suporte ao que é essencial para o trabalho e aos itens do estilo de vida de cada pessoa, e orientadas pela forma como as pessoas se movem e atuam em seus espaços de trabalho, as ferramentas de trabalho Ubi oferecem ao indivíduo uma rica experiência.   Dependendo dos itens que uma pessoa possui e das tarefas que estão sendo realizadas, a pessoa pode montar as ferramentas de trabalho Ubi de forma adequada. Seja um espaço de trabalho próprio ou usado de forma diversificada, o portfólio permite que cada pessoa se sinta em casa enquanto estiver no escritório, e tenha o suporte para as atividades do trabalho de forma a impulsionar sua eficiência.	1000041399872	http://hermanmiller.vteximg.com.br/arquivos/ids/159326/compartimento_para_bolsas_carteira_ubi_1ok.jpg?v=636973402093470000	229.25 BRL:12	https://store.hermanmiller.com.br/compartimento-portatil-para-bolsas-e-carteiras-ubi-yt710-211022lnn-0002_branco/p?idsku=86	YT710.211022LNN-0002	Acessórios > Organizadores		new
134_105	Cadeira Cosm Média Canyon Braço Fixo	10858.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159221/Canyon.jpg?v=636972544306600000	Herman Miller	Canyon	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041495666	http://hermanmiller.vteximg.com.br/arquivos/ids/159221/Canyon.jpg?v=636972544306600000	904.88 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-media-flc_media/p?idsku=105	FLC352SFPDR1DR1DR1OC84506	Assentos > Cadeiras para Trabalho		new
64_245	Cadeira Setu Grafite base Grafite	5880.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161523/cadeira-setu-grafite-base-grafite-1.jpg?v=637388150075300000,http://hermanmiller.vteximg.com.br/arquivos/ids/161586/cadeira-setu-grafite-base-grafite-2-1-.jpg?v=637388845013370000,http://hermanmiller.vteximg.com.br/arquivos/ids/161587/cadeira-setu-grafite-base-grafite-3-1-.jpg?v=637388845239030000	Herman Miller	Base Grafite	A funcionalidade e os contornos da Setu foram moldados pelo mundo que nos cerca. Os designers do Studio 7.5 observaram que trabalhamos de forma mais colaborativa, em uma variedade de ambientes, porém passando menos tempo em cada lugar. A Setu é a solução do Studio 7.5 para os espaços de trabalho mais colaborativos e menos formais dos dias atuais. Da graciosa curva de seus braços em fita à base de H-Alloy durável sem revestimento, todas as partes da cadeira Setu foram meticulosamente moldadas para garantir que cada molécula se encaixe no lugar certo e proporcione a funcionalidade desejada.   O resultado é um design que usa menos materiais e oferece suporte para pessoa. A inovação de materiais proporciona às cadeiras Setu sua combinação única de flexibilidade e força.   Kinematic Spine: utiliza dois tipos de polipropileno para controlar a resistência e apoiar o seu peso conforme você se reclina. Ele se dobra e flexiona a cada movimento, reagindo às formas naturais que o seu corpo se mexe.   Assento e encosto em suspensão Lyris 2: Com um elemento mais estrutural do que têxtil, o material elastomérico altamente ajustado da Lyris 2 cria o assento e encosto de peça única da Setu. A suspensão de tecido respirável e flexível se adapta aos ossos que você usa para sentar, proporcionando conforto de contorno e ventilação.	1000043377236	http://hermanmiller.vteximg.com.br/arquivos/ids/161523/cadeira-setu-grafite-base-grafite-1.jpg?v=637388150075300000	490.00 BRL:12	https://store.hermanmiller.com.br/cadeira-setu-cq51ma-0150_grafite/p?idsku=245	CQ51MAG1G1HCCNNN4W31	Assentos > Cadeiras Multiuso		new
296_351	Poltrona Dapper Preta	15278.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161127/poltrona_dapper_preta_couro_base_preta_1.jpg?v=637363313359170000,http://hermanmiller.vteximg.com.br/arquivos/ids/161128/poltrona_dapper_preta_couro_base_preta_2.jpg?v=637363313469030000,http://hermanmiller.vteximg.com.br/arquivos/ids/161129/poltrona_dapper_preta_couro_base_preta_5-1-.jpg?v=637363313866030000	Herman Miller	Preto	Criada por Doshi Levien para HAY, a poltrona Dapper representa a fusão inconfundível entre desenho industrial, artesanato refinado, narrativa e tecnologia dessa dupla de designers. Originalmente criada para uso em uma universidade de Londres, a Dapper tem encosto mais amplo para maior conforto e apoio ideal para os cotovelos, para quem trabalha em laptops.	1000043384463	http://hermanmiller.vteximg.com.br/arquivos/ids/161127/poltrona_dapper_preta_couro_base_preta_1.jpg?v=637363313359170000	1273.23 BRL:12	https://store.hermanmiller.com.br/poltrona-dapper-hdp0104-0001_pai/p?idsku=351	1982276105716	Assentos > Poltronas & Otomanas		new
423_536	Bandeja Kaleido Pequena Azul	425.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163589/503934_01.png?v=637703340193500000,http://hermanmiller.vteximg.com.br/arquivos/ids/163614/503934_02.png?v=637703340306600000	Herman Miller		A experiência em design gráfico de Clara von Zweigbergk fica evidente em sua coleção de bandejas Kaleido para HAY, onde seu senso intuitivo de combinação de cores se manifesta em uma profusão de formas e tons. Clara von Zweigbergk é uma designer gráfica e diretora de arte de Estocolmo, na Suécia. Ela estudou na Beckmans School of Design, em Estocolmo, e no Art Centre College of Design, em Pasadena, nos EUA. Sua experiência de trabalho é abrangente, incluindo agências de publicidade e estúdios multidisciplinares de design. Após um período trabalhando em Milão, ela voltou para a Suécia para abrir seu próprio estúdio de design. Seu trabalho é internacionalmente reconhecido e já conquistou inúmeros prêmios de design. O trabalho de Zweigbergk é caracterizado pela simplicidade, equilíbrio, e um domínio excepcional das cores. Para a HAY, ela criou os produtos Kaleido, Playing Cards, Bandeja Ellipse, Pocket Mirror, Paper Paper Bin, Measure e a Coleção Iris.	5710441242420	http://hermanmiller.vteximg.com.br/arquivos/ids/163589/503934_01.png?v=637703340193500000	53.12 BRL:8	https://store.hermanmiller.com.br/bandeja-kaleido-pequena-azul-503934_pai/p?idsku=536	503934	Decor & Lifestyle > Objetos Decorativos		new
341_372	Sofá Mags 1 módulo	6170.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161543/SOFA-MAGS-1modulo-Cinza.jpg?v=637388177181900000,http://hermanmiller.vteximg.com.br/arquivos/ids/161544/SOFA-MAGS-1modulo-Cinza_2.jpg?v=637388177276400000,http://hermanmiller.vteximg.com.br/arquivos/ids/161545/SOFA-MAGS-1modulo-Cinza_3.jpg?v=637388177393170000,http://hermanmiller.vteximg.com.br/arquivos/ids/161546/SOFA-MAGS-1modulo-Cinza_4.jpg?v=637388177505500000	Herman Miller	Cinza	Criado pensando no máximo de conforto e mínimo de detalhes, o sofá Mags incorpora uma forte presença estética e atemporal para criar um clássico HAY. Pensando em conforto superior e qualidade, o Mags é feito com uma construção sólida, espuma de alta densidade durável e acolchoamento interno para garantir a longevidade. A estrutura baixa transmite uma nítida sensação de relaxamento, que é reforçada pelos assentos profundos e resulta em um espaço aberto e acolhedor. A ampla gama de unidades modulares funcionais torna o sofá plenamente customizável com chaise longue, módulos de canto ou assentos adicionais para atender qualquer ambiente ou finalidade, enquanto as opções de tecido permitem que o sofá encontre sua própria personalidade.	1000043386085	http://hermanmiller.vteximg.com.br/arquivos/ids/161543/SOFA-MAGS-1modulo-Cinza.jpg?v=637388177181900000	514.17 BRL:12	https://store.hermanmiller.com.br/sofa-mags-1-modulo-1018811301905_pai/p?idsku=372	1018811301905	Assentos > Sofás		new
138_160	Cadeira Cosm Alta com Leaf Arms Carbono	12280.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/160693/12096.jpg?v=637184983994200000	Herman Miller	Carbono	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000043340391	http://hermanmiller.vteximg.com.br/arquivos/ids/160693/12096.jpg?v=637184983994200000	1023.38 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-alta-flc_alta/p?idsku=160	FLC162SFJCRBCRBCRBOC84502	Assentos > Cadeiras para Trabalho		new
321_329	Mesa Tray Quadrada Pequena Preta	1425.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161090/Mesa-Tray-Quadrada-Pequena-Preta.jpg?v=637363290922700000	Herman Miller	Preto	A Mesa Tray de metal é um móvel multifuncional que pode ser facilmente adaptado para atender às suas necessidades. Com o tampo de bandeja posicionado no lugar, pode ser utilizada como mesa de cabeceira ou mesa de centro. Ao remover o tampo, ele se torna uma bandeja que pode ser usada para carregar itens.	5710441005551	http://hermanmiller.vteximg.com.br/arquivos/ids/161090/Mesa-Tray-Quadrada-Pequena-Preta.jpg?v=637363290922700000	118.75 BRL:12	https://store.hermanmiller.com.br/mesa-tray-quadrada-pequena-preta-ttlss1213-0002_pai/p?idsku=329	TTLSS1213BPS	Mesas > Mesas Lateral		new
256_324	Cadeira About A Chair 26 Branca	4403.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161534/Cadeira-About-a-Chair-2606-Branca-com-Assento-Cinza.jpg?v=637388171767600000	Herman Miller	Branco	O design da cadeira About A Chair AAC26 transpira a simplicidade funcional característica de toda esta coleção. A concha sólida é composta por um encosto curvo com apoios para braços em polipropileno, fornecendo um conforto excelente e um perfil suave.	1000043383336	http://hermanmiller.vteximg.com.br/arquivos/ids/161534/Cadeira-About-a-Chair-2606-Branca-com-Assento-Cinza.jpg?v=637388171767600000	366.92 BRL:12	https://store.hermanmiller.com.br/cadeira-about-a-chair-aac2606-0001_pai/p?idsku=324	AAC2606WHTWPSSDGV2604	Assentos > Cadeiras Multiuso		new
442_522	Regador Plástico 2L Terracota	425.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163576/507215_01.png?v=637703340129900000,http://hermanmiller.vteximg.com.br/arquivos/ids/163603/507215_02.jpg?v=637703340258230000,http://hermanmiller.vteximg.com.br/arquivos/ids/163621/507215_03.jpg?v=637703340340100000,http://hermanmiller.vteximg.com.br/arquivos/ids/163634/507215_04.jpg?v=637703340397200000	Herman Miller	Terracota	Shane Schneck é um designer americano radicado na Suécia, onde fundou seu estúdio Office for Design, em Estocolmo, em 2010. Com atitude e visão internacionais, ele já morou e trabalhou em Milão, com o estúdio Piero Lissoni. Seu trabalho é internacionalmente reconhecido e já ganhou os prêmios design Red Dot, iF e Wallpaper. O etos de seu design é criar produtos simples porém inovadores, que desafiem os padrões do setor. Seus produtos frequentemente contêm um elemento de surpresa, ou algo divertido ou ousado em sua concepção. Às vezes em suas cores, formatos ou no uso de materiais. Para a HAY, Schneck criou os produtos Cap, Rhom Trivet, Lup, Analog, Field, Porter, Butler, Bowler e Bernard.	5710441253235	http://hermanmiller.vteximg.com.br/arquivos/ids/163576/507215_01.png?v=637703340129900000	53.12 BRL:8	https://store.hermanmiller.com.br/regador-plastico-2l-terracota-507215_pai/p?idsku=522	507215	Outdoor > Acessórios		new
381_416	Mesa com regulágem de altura Nevi Gaming - 110v	13330.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162108/NEVI_1.jpg?v=637572317995070000,http://hermanmiller.vteximg.com.br/arquivos/ids/162109/NEVI_2.jpg?v=637572321307300000,http://hermanmiller.vteximg.com.br/arquivos/ids/162110/NEVI_3.jpg?v=637572323614400000,http://hermanmiller.vteximg.com.br/arquivos/ids/162111/NEVI_4.jpg?v=637572323754170000,http://hermanmiller.vteximg.com.br/arquivos/ids/162112/NEVI_5.jpg?v=637572323906500000,http://hermanmiller.vteximg.com.br/arquivos/ids/162113/NEVI_6.jpg?v=637572324033700000	Herman Miller	Preto		1000043501082	http://hermanmiller.vteximg.com.br/arquivos/ids/162108/NEVI_1.jpg?v=637572317995070000	1110.83 BRL:12	https://store.hermanmiller.com.br/mesa-com-regulagem-de-altura-nevi-gaming---110v-dwb6ats-3061ldwbstsbkbbkbacp57_pai/p?idsku=416	DWB6ATS.3061LDWBSTSBKBBKBACP57	Gaming		new
87_27	Cabideiro Eames Branco	3940.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158910/HIA9191_01.jpg?v=636905253525500000,http://hermanmiller.vteximg.com.br/arquivos/ids/158911/HIA9191_02.jpg?v=636905253690670000,http://hermanmiller.vteximg.com.br/arquivos/ids/158912/HIA9191_03.jpg?v=636905253935530000,http://hermanmiller.vteximg.com.br/arquivos/ids/158913/HIA9191_04.jpg?v=636905254067170000	Herman Miller	Branco	Com o Cabideiro Hang-It-All, Charles e Ray Eames elevaram o cabideiro nosso de cada dia a algo criativo e divertido. Primeiramente criado com ganchos multicoloridos e uma moldura branca de arame, a oferta de material e cores se expandiu desde então com fidelidade à sofisticação – e ao senso de diversão – do original.   O Cabideiro Hang-It-All — juntamente com animais moldados de madeira compensada, cadeiras e mesas de pequena escala, máscaras elaboradas de papel e papelão, e blocos de construção de cores brilhantes — recebeu a mesma consideração cuidadosa de design que os projetos de móveis do casal.   Para conseguir a base araneiforme do Hang-It-All, os Eames adotaram técnicas de produção em massa de arames de soldadura que foram desenvolvidas para suas mesas e cadeiras com base de arame.	1000041120957	http://hermanmiller.vteximg.com.br/arquivos/ids/158910/HIA9191_01.jpg?v=636905253525500000	328.33 BRL:12	https://store.hermanmiller.com.br/cabideiro-eames-branco-hia9191-branco/p?idsku=27	HIA9191	Decor & Lifestyle > Cabideiros		new
237_240	Cabideiro Eames Pride	3015.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/160769/foto-1-1-.png?v=637262738554070000,http://hermanmiller.vteximg.com.br/arquivos/ids/160770/foto-2-1-.png?v=637262739035970000,http://hermanmiller.vteximg.com.br/arquivos/ids/160771/foto-3-1-.png?v=637262739758930000	Herman Miller	Colorido	Com o Cabideiro Hang-It-All, Charles e Ray Eames elevaram o cabideiro nosso de cada dia a algo criativo e divertido. Primeiramente criado com ganchos multicoloridos e uma moldura branca de arame, a oferta de material e cores se expandiu desde então com fidelidade à sofisticação – e ao senso de diversão – do original.   O Cabideiro Hang-It-All — juntamente com animais moldados de madeira compensada, cadeiras e mesas de pequena escala, máscaras elaboradas de papel e papelão, e blocos de construção de cores brilhantes — recebeu a mesma consideração cuidadosa de design que os projetos de móveis do casal.   Para conseguir a base araneiforme do Hang-It-All, os Eames adotaram técnicas de produção em massa de arames de soldadura que foram desenvolvidas para suas mesas e cadeiras com base de arame.	1000043374457	http://hermanmiller.vteximg.com.br/arquivos/ids/160769/foto-1-1-.png?v=637262738554070000	251.25 BRL:12	https://store.hermanmiller.com.br/cabideiro-eames-pride-hiaprd91_colorido/p?idsku=240	HIAPRD91	Decor & Lifestyle > Cabideiros		new
112_89	Módulo de Alimentação USB Ubi Branco	861.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/156561/modulo_alimentacao_usb_ubi_1.jpg?v=636671023203530000,http://hermanmiller.vteximg.com.br/arquivos/ids/156562/modulo_alimentacao_usb_ubi_2.jpg?v=636671023291700000,http://hermanmiller.vteximg.com.br/arquivos/ids/156563/modulo_alimentacao_usb_ubi_3.jpg?v=636671023394970000,http://hermanmiller.vteximg.com.br/arquivos/ids/156564/modulo_alimentacao_usb_ubi_4.jpg?v=636671023504700000	Herman Miller		Criamos as ferramentas de trabalho Ubi em torno de uma compreensão das pessoas que podem organizar a variedade de ferramentas do portfólio para atender às suas preferências pessoais e estilos de trabalho. Para dar suporte ao que é essencial para o trabalho e aos itens do estilo de vida de cada pessoa, e orientadas pela forma como as pessoas se movem e atuam em seus espaços de trabalho, as ferramentas de trabalho Ubi oferecem ao indivíduo uma rica experiência.   Dependendo dos itens que uma pessoa possui e das tarefas que estão sendo realizadas, a pessoa pode montar as ferramentas de trabalho Ubi de forma adequada. Seja um espaço de trabalho próprio ou usado de forma diversificada, o portfólio permite que cada pessoa se sinta em casa enquanto estiver no escritório, e tenha o suporte para as atividades do trabalho de forma a impulsionar sua eficiência.	1000041399896	http://hermanmiller.vteximg.com.br/arquivos/ids/156561/modulo_alimentacao_usb_ubi_1.jpg?v=636671023203530000	71.75 BRL:12	https://store.hermanmiller.com.br/modulo-de-alimentacao-usb-ubi-yt420-a1-0002_branco/p?idsku=89	YT420.A1-0002	Acessórios > Organizadores		new
435_508	Difusor de Aromas Chim Chim Ø6.5 X 14.5cm Bege	515.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163562/540713_01.png?v=637703340059100000,http://hermanmiller.vteximg.com.br/arquivos/ids/163593/540713_02.jpg?v=637703340211170000	Herman Miller		O designer japonês Ryosuke Fukusada e o designer português Rui Pereira, nos últimos seis anos colaboraram em projetos que se inspiram em suas respectivas culturas para envolver os usuários em experiências de design novas e inusitadas.  Para a HAY, eles criaram o Difusor de Aromas Chim Chim. Este difusor de porcelada combina um design elegante com o ritual ancestral de queimar óleos para perfumar qualquer ambiente com sua fragrância preferida. É só preencher o poço com água e cinco gotas do seu óleo essencial preferido, colocar uma vela na base e acendê-la para preencher o ambiente com o aroma.	5710441281238	http://hermanmiller.vteximg.com.br/arquivos/ids/163562/540713_01.png?v=637703340059100000	51.50 BRL:10	https://store.hermanmiller.com.br/difusor-de-aromas-chim-chim-%C3%B86-5-x-14-5cm-bege-540713_pai/p?idsku=508	540713	Decor & Lifestyle > Objetos Decorativos		new
336_352	Mesa Tray Retangular Grande Preta	3785.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161093/Mesa-Tray-Retangular-Grande-Preta.jpg?v=637363291849670000	Herman Miller	Preto	A Mesa Tray de metal é um móvel multifuncional que pode ser facilmente adaptado para atender às suas necessidades. Com o tampo de bandeja posicionado no lugar, pode ser utilizada como mesa de cabeceira ou mesa de centro. Ao remover o tampo, ele se torna uma bandeja que pode ser usada para carregar itens.	5710441005629	http://hermanmiller.vteximg.com.br/arquivos/ids/161093/Mesa-Tray-Retangular-Grande-Preta.jpg?v=637363291849670000	315.42 BRL:12	https://store.hermanmiller.com.br/mesa-tray-retangular-grande-ttltl1624-0001_pai/p?idsku=352	TTLTL1624BPS	Mesas > Mesas Lateral		new
